data, vazao, vazao_acumulada, vazao_pred  
2025-12-09T13:57:05.599304,0.000,21.534,21.487
2025-12-09T13:57:06.609724,0.000,21.534,21.487
2025-12-09T13:57:07.624873,0.000,21.534,21.487
2025-12-09T13:57:08.777906,0.000,21.534,21.487
2025-12-09T13:57:09.880682,0.000,21.534,21.487
2025-12-09T13:57:10.694925,0.000,21.534,21.487
2025-12-09T13:57:11.845687,0.000,21.534,21.487
2025-12-09T13:57:13.330290,0.000,21.534,21.487
2025-12-09T13:57:13.692239,0.000,21.534,21.487
2025-12-09T13:57:14.925574,0.000,21.534,21.487
2025-12-09T13:57:15.807063,0.000,21.534,21.487
2025-12-09T13:57:16.965497,0.000,21.534,21.487
2025-12-09T13:57:17.827722,0.000,21.534,21.487
2025-12-09T13:57:18.829218,0.000,21.534,21.487
2025-12-09T13:57:19.855679,0.000,21.534,21.487
2025-12-09T13:57:21.065324,0.000,21.534,21.487
2025-12-09T13:57:21.886189,0.000,21.534,21.487
2025-12-09T13:57:22.910116,0.000,21.534,21.487
2025-12-09T13:57:23.920691,0.000,21.534,21.487
2025-12-09T13:57:24.945121,0.000,21.534,21.487
2025-12-09T13:57:26.182822,0.000,21.534,21.487
2025-12-09T13:57:27.205747,0.000,21.534,21.487
2025-12-09T13:57:28.230339,0.000,21.534,21.487
2025-12-09T13:57:29.252465,0.000,21.534,21.487
2025-12-09T13:57:30.279649,0.000,21.534,21.487
2025-12-09T13:57:31.300076,0.000,21.534,21.487
2025-12-09T13:57:32.323671,0.000,21.534,21.487
2025-12-09T13:57:33.350556,0.411,21.941,21.898
2025-12-09T13:57:34.169656,1.120,23.061,23.018
2025-12-09T13:57:35.118567,0.798,23.891,23.816
2025-12-09T13:57:36.141359,0.536,24.448,24.351
2025-12-09T13:57:37.164754,0.320,24.755,24.671
2025-12-09T13:57:38.266040,0.200,24.955,24.871
2025-12-09T13:57:39.194357,0.118,25.067,24.989
2025-12-09T13:57:40.211268,0.044,25.109,25.033
2025-12-09T13:57:41.232551,0.000,25.109,25.033
2025-12-09T13:57:42.256116,0.000,25.109,25.033
2025-12-09T13:57:43.267615,0.000,25.109,25.033
2025-12-09T13:57:44.288934,0.000,25.109,25.033
2025-12-09T13:57:45.432006,0.000,25.109,25.033
2025-12-09T13:57:46.457061,0.000,25.109,25.033
2025-12-09T13:57:47.366842,0.000,25.109,25.033
2025-12-09T13:57:48.505523,0.000,25.109,25.033
2025-12-09T13:57:49.528299,0.000,25.109,25.033
2025-12-09T13:57:50.549144,0.000,25.109,25.033
2025-12-09T13:57:51.578519,0.000,25.109,25.033
2025-12-09T13:57:52.431008,0.002,25.109,25.036
2025-12-09T13:57:53.624965,0.000,25.109,25.036
2025-12-09T13:57:54.471292,0.000,25.109,25.036
2025-12-09T13:57:55.503543,0.000,25.109,25.036
2025-12-09T13:57:56.515947,0.000,25.109,25.036
2025-12-09T13:57:57.719653,0.000,25.109,25.036
2025-12-09T13:57:58.545204,0.000,25.109,25.036
2025-12-09T13:57:59.567694,0.000,25.109,25.036
2025-12-09T13:58:00.581895,0.000,25.109,25.036
2025-12-09T13:58:01.600488,0.000,25.109,25.036
2025-12-09T13:58:02.637713,0.000,25.109,25.036
2025-12-09T13:58:03.656640,0.000,25.109,25.036
2025-12-09T13:58:04.685038,0.000,25.109,25.036
2025-12-09T13:58:05.706075,0.000,25.109,25.036
2025-12-09T13:58:06.737933,0.000,25.109,25.036
2025-12-09T13:58:07.713001,0.000,25.109,25.036
2025-12-09T13:58:08.733407,0.000,25.109,25.036
2025-12-09T13:58:09.806043,0.000,25.109,25.036
2025-12-09T13:58:10.796296,0.000,25.109,25.036
2025-12-09T13:58:11.772157,0.000,25.109,25.036
2025-12-09T13:58:12.794178,0.000,25.109,25.036
2025-12-09T13:58:13.814289,0.000,25.109,25.036
2025-12-09T13:58:14.842476,0.000,25.109,25.036
2025-12-09T13:58:15.946146,0.000,25.109,25.036
2025-12-09T13:58:16.886408,0.000,25.109,25.036
2025-12-09T13:58:17.890217,0.000,25.109,25.036
2025-12-09T13:58:18.914234,0.000,25.109,25.036
2025-12-09T13:58:19.921646,0.000,25.109,25.036
2025-12-09T13:58:20.939158,0.253,25.355,25.289
2025-12-09T13:58:21.964817,0.429,25.762,25.718
2025-12-09T13:58:22.930323,0.280,26.031,25.998
2025-12-09T13:58:23.998827,0.193,26.217,26.191
2025-12-09T13:58:25.164419,0.093,26.314,26.284
2025-12-09T13:58:26.199513,0.020,26.334,26.304
2025-12-09T13:58:27.243882,0.000,26.334,26.304
2025-12-09T13:58:28.077802,0.000,26.334,26.304
2025-12-09T13:58:29.096923,0.004,26.334,26.309
2025-12-09T13:58:30.282199,0.000,26.334,26.309
2025-12-09T13:58:31.128331,0.011,26.345,26.320
2025-12-09T13:58:32.147803,0.018,26.363,26.338
2025-12-09T13:58:33.169641,0.007,26.363,26.344
2025-12-09T13:58:34.188883,0.009,26.363,26.353
2025-12-09T13:58:35.400599,0.004,26.363,26.358
2025-12-09T13:58:36.208596,0.000,26.363,26.358
2025-12-09T13:58:37.451358,0.000,26.363,26.358
2025-12-09T13:58:38.246168,0.000,26.363,26.358
2025-12-09T13:58:39.270263,0.000,26.363,26.358
2025-12-09T13:58:40.318356,0.000,26.363,26.358
2025-12-09T13:58:41.340283,0.000,26.363,26.358
2025-12-09T13:58:42.368259,0.000,26.363,26.358
2025-12-09T13:58:43.388089,0.000,26.363,26.358
2025-12-09T13:58:44.422207,0.000,26.363,26.358
2025-12-09T13:58:45.382839,0.000,26.363,26.358
2025-12-09T13:58:46.465219,0.000,26.363,26.358
2025-12-09T13:58:47.491300,0.000,26.363,26.358
2025-12-09T13:58:48.432311,0.004,26.363,26.362
2025-12-09T13:58:49.451863,0.002,26.363,26.364
2025-12-09T13:58:50.467745,0.004,26.363,26.369
2025-12-09T13:58:51.582021,0.016,26.378,26.384
2025-12-09T13:58:52.606526,0.009,26.378,26.393
2025-12-09T13:58:53.523735,0.013,26.392,26.407
2025-12-09T13:58:54.543193,0.004,26.392,26.411
2025-12-09T13:58:55.558429,0.000,26.392,26.411
2025-12-09T13:58:56.706213,0.002,26.392,26.413
2025-12-09T13:58:57.592747,0.000,26.392,26.413
2025-12-09T13:58:58.612078,0.002,26.392,26.416
2025-12-09T13:58:59.773812,0.000,26.392,26.416
2025-12-09T13:59:00.657621,0.000,26.392,26.416
2025-12-09T13:59:01.668758,0.002,26.392,26.418
2025-12-09T13:59:02.846715,0.000,26.392,26.418
2025-12-09T13:59:03.699454,0.000,26.392,26.418
2025-12-09T13:59:04.737590,0.000,26.392,26.418
2025-12-09T13:59:05.749312,0.000,26.392,26.418
2025-12-09T13:59:06.772864,0.000,26.392,26.418
2025-12-09T13:59:07.779163,0.000,26.392,26.418
2025-12-09T13:59:08.804647,0.000,26.392,26.418
2025-12-09T13:59:09.822254,0.002,26.392,26.420
2025-12-09T13:59:10.842388,0.000,26.392,26.420
2025-12-09T13:59:11.849742,0.000,26.392,26.420
2025-12-09T13:59:13.088450,0.089,26.483,26.509
2025-12-09T13:59:13.907999,0.447,26.948,26.956
2025-12-09T13:59:14.930159,0.489,27.412,27.444
2025-12-09T13:59:15.953232,0.364,27.773,27.809
2025-12-09T13:59:16.943144,0.238,28.020,28.047
2025-12-09T13:59:18.002745,0.144,28.169,28.191
2025-12-09T13:59:18.975797,0.067,28.234,28.258
2025-12-09T13:59:19.998668,0.004,28.234,28.262
2025-12-09T13:59:21.019220,0.000,28.234,28.262
2025-12-09T13:59:22.038474,0.000,28.234,28.262
2025-12-09T13:59:23.050660,0.000,28.234,28.262
2025-12-09T13:59:24.142172,0.000,28.234,28.262
2025-12-09T13:59:25.087193,0.000,28.234,28.262
2025-12-09T13:59:26.197536,0.000,28.234,28.262
2025-12-09T13:59:27.117909,0.000,28.234,28.262
2025-12-09T13:59:28.138290,0.000,28.234,28.262
2025-12-09T13:59:29.171158,0.000,28.234,28.262
2025-12-09T13:59:30.182429,0.004,28.234,28.267
2025-12-09T13:59:31.231628,0.009,28.234,28.276
2025-12-09T13:59:32.214418,0.009,28.234,28.284
2025-12-09T13:59:33.226303,0.011,28.245,28.296
2025-12-09T13:59:34.382352,0.011,28.256,28.307
2025-12-09T13:59:35.269208,0.009,28.256,28.316
2025-12-09T13:59:36.436628,0.002,28.256,28.318
2025-12-09T13:59:37.457027,0.011,28.267,28.329
2025-12-09T13:59:38.481049,0.009,28.267,28.338
2025-12-09T13:59:39.342737,0.011,28.278,28.349
2025-12-09T13:59:40.537253,0.013,28.291,28.362
2025-12-09T13:59:41.372432,0.009,28.291,28.371
2025-12-09T13:59:42.392092,0.000,28.291,28.371
2025-12-09T13:59:43.654681,0.000,28.291,28.371
2025-12-09T13:59:44.631880,0.000,28.291,28.371
2025-12-09T13:59:45.449085,0.000,28.291,28.371
2025-12-09T13:59:46.469145,0.000,28.291,28.371
2025-12-09T13:59:47.514394,0.000,28.291,28.371
2025-12-09T13:59:48.556952,0.000,28.291,28.371
2025-12-09T13:59:49.747628,0.000,28.291,28.371
2025-12-09T13:59:50.772422,0.000,28.291,28.371
2025-12-09T13:59:51.560874,0.000,28.291,28.371
2025-12-09T13:59:52.581879,0.000,28.291,28.371
2025-12-09T13:59:53.599115,0.000,28.291,28.371
2025-12-09T13:59:54.658044,0.000,28.291,28.371
2025-12-09T13:59:55.631201,0.000,28.291,28.371
2025-12-09T13:59:56.659277,0.000,28.291,28.371
2025-12-09T13:59:57.683741,0.000,28.291,28.371
2025-12-09T13:59:58.764837,0.000,28.291,28.371
2025-12-09T13:59:59.710865,0.000,28.291,28.371
2025-12-09T14:00:00.724676,0.000,28.291,28.371
2025-12-09T14:00:01.744523,0.000,28.291,28.371
2025-12-09T14:00:02.851724,0.000,28.291,28.371
2025-12-09T14:00:03.787389,0.000,28.291,28.371
2025-12-09T14:00:04.807806,0.000,28.291,28.371
2025-12-09T14:00:05.925702,0.000,28.291,28.371
2025-12-09T14:00:06.850328,0.000,28.291,28.371
2025-12-09T14:00:07.971314,0.000,28.291,28.371
2025-12-09T14:00:08.870179,0.000,28.291,28.371
2025-12-09T14:00:10.020484,0.000,28.291,28.371
2025-12-09T14:00:10.908643,0.000,28.291,28.371
2025-12-09T14:00:12.066792,0.000,28.291,28.371
2025-12-09T14:00:13.091924,0.000,28.291,28.371
2025-12-09T14:00:13.972905,0.004,28.291,28.376
2025-12-09T14:00:14.988848,0.056,28.345,28.431
2025-12-09T14:00:16.000584,0.231,28.569,28.662
2025-12-09T14:00:17.015169,0.313,28.882,28.976
2025-12-09T14:00:18.034509,0.302,29.200,29.278
2025-12-09T14:00:19.056453,0.169,29.367,29.447
2025-12-09T14:00:20.062214,0.071,29.439,29.518
2025-12-09T14:00:21.151751,0.007,29.439,29.524
2025-12-09T14:00:22.109589,0.000,29.439,29.524
2025-12-09T14:00:23.122722,0.000,29.439,29.524
2025-12-09T14:00:24.354890,0.000,29.439,29.524
2025-12-09T14:00:25.168520,0.000,29.439,29.524
2025-12-09T14:00:26.177009,0.000,29.439,29.524
2025-12-09T14:00:27.197888,0.000,29.439,29.524
2025-12-09T14:00:28.250649,0.013,29.453,29.538
2025-12-09T14:00:29.233499,0.007,29.453,29.544
2025-12-09T14:00:30.293780,0.013,29.465,29.558
2025-12-09T14:00:31.316886,0.024,29.491,29.582
2025-12-09T14:00:32.344330,0.024,29.515,29.607
2025-12-09T14:00:33.311173,0.022,29.538,29.629
2025-12-09T14:00:34.350292,0.009,29.538,29.638
2025-12-09T14:00:35.341096,0.000,29.538,29.638
2025-12-09T14:00:36.358754,0.000,29.538,29.638
2025-12-09T14:00:37.378422,0.000,29.538,29.638
2025-12-09T14:00:38.485075,0.000,29.538,29.638
2025-12-09T14:00:39.413081,0.000,29.538,29.638
2025-12-09T14:00:40.437660,0.000,29.538,29.638
2025-12-09T14:00:41.557608,0.000,29.538,29.638
2025-12-09T14:00:42.583746,0.000,29.538,29.638
2025-12-09T14:00:43.610608,0.000,29.538,29.638
2025-12-09T14:00:44.521077,0.324,29.862,29.962
2025-12-09T14:00:45.532849,0.109,29.968,30.071
2025-12-09T14:00:46.677848,0.018,29.986,30.089
2025-12-09T14:00:47.576063,0.251,30.245,30.340
2025-12-09T14:00:48.577153,0.580,30.837,30.920
2025-12-09T14:00:49.598513,0.553,31.390,31.473
2025-12-09T14:00:50.620294,0.642,32.013,32.116
2025-12-09T14:00:51.653453,0.316,32.341,32.431
2025-12-09T14:00:52.662259,0.193,32.530,32.624
2025-12-09T14:00:53.849626,0.100,32.630,32.724
2025-12-09T14:00:54.868514,0.029,32.661,32.753
2025-12-09T14:00:55.902067,0.000,32.661,32.753
2025-12-09T14:00:56.920451,0.000,32.661,32.753
2025-12-09T14:00:57.743413,0.000,32.661,32.753
2025-12-09T14:00:58.967705,0.000,32.661,32.753
2025-12-09T14:00:59.991963,0.000,32.661,32.753
2025-12-09T14:01:01.020344,0.000,32.661,32.753
2025-12-09T14:01:01.817911,0.000,32.661,32.753
2025-12-09T14:01:02.835374,0.000,32.661,32.753
2025-12-09T14:01:03.885712,0.000,32.661,32.753
2025-12-09T14:01:04.909740,0.000,32.661,32.753
2025-12-09T14:01:05.897868,0.000,32.661,32.753
2025-12-09T14:01:06.952194,0.000,32.661,32.753
2025-12-09T14:01:07.944158,0.000,32.661,32.753
2025-12-09T14:01:08.945862,0.000,32.661,32.753
2025-12-09T14:01:09.971385,0.160,32.819,32.913
2025-12-09T14:01:11.049406,0.269,33.102,33.182
2025-12-09T14:01:11.997157,0.162,33.257,33.344
2025-12-09T14:01:13.101835,0.078,33.337,33.422
2025-12-09T14:01:14.030044,0.013,33.350,33.436
2025-12-09T14:01:15.062712,0.000,33.350,33.436
2025-12-09T14:01:16.073862,0.000,33.350,33.436
2025-12-09T14:01:17.095799,0.000,33.350,33.436
2025-12-09T14:01:18.100764,0.000,33.350,33.436
2025-12-09T14:01:19.122822,0.000,33.350,33.436
2025-12-09T14:01:20.268069,0.000,33.350,33.436
2025-12-09T14:01:21.169690,0.000,33.350,33.436
2025-12-09T14:01:22.184972,0.000,33.350,33.436
2025-12-09T14:01:23.196385,0.000,33.350,33.436
2025-12-09T14:01:24.209888,0.000,33.350,33.436
2025-12-09T14:01:25.387596,0.000,33.350,33.436
2025-12-09T14:54:36.768118,0.000,0.000,0.000
2025-12-09T14:54:37.781934,0.000,0.000,0.000
2025-12-09T14:54:39.033216,0.000,0.000,0.000
2025-12-09T14:54:40.031608,0.000,0.000,0.000
2025-12-09T14:54:41.085534,0.000,0.000,0.000
2025-12-09T14:54:42.082156,0.000,0.000,0.000
2025-12-09T14:54:42.899776,0.000,0.000,0.000
2025-12-09T14:54:43.925067,0.000,0.000,0.000
2025-12-09T14:54:44.950238,0.000,0.000,0.000
2025-12-09T14:54:45.971233,0.000,0.000,0.000
2025-12-09T14:54:46.997852,0.000,0.000,0.000
2025-12-09T14:54:47.853847,0.000,0.000,0.000
2025-12-09T14:54:48.872290,0.000,0.000,0.000
2025-12-09T14:54:50.066198,0.000,0.000,0.000
2025-12-09T14:54:50.925491,0.000,0.000,0.000
2025-12-09T14:54:51.931718,0.000,0.000,0.000
2025-12-09T14:54:52.958624,0.000,0.000,0.000
2025-12-09T14:54:53.977203,0.000,0.000,0.000
2025-12-09T14:54:54.980138,0.000,0.000,0.000
2025-12-09T14:54:56.214915,0.000,0.000,0.000
2025-12-09T14:54:57.245054,0.000,0.000,0.000
2025-12-09T14:54:58.261510,0.000,0.000,0.000
2025-12-09T14:54:59.281436,0.000,0.000,0.000
2025-12-09T14:55:00.308706,0.000,0.000,0.000
2025-12-09T14:55:01.099566,0.000,0.000,0.000
2025-12-09T14:55:02.358156,0.000,0.000,0.000
2025-12-09T14:55:03.159892,0.000,0.000,0.000
2025-12-09T14:55:04.143661,0.000,0.000,0.000
2025-12-09T14:55:05.173389,0.000,0.000,0.000
2025-12-09T14:55:06.179910,0.000,0.000,0.000
2025-12-09T14:55:07.202626,0.000,0.000,0.000
2025-12-09T14:55:08.227824,0.000,0.000,0.000
2025-12-09T14:55:09.315404,0.000,0.000,0.000
2025-12-09T14:55:10.347495,0.000,0.000,0.000
2025-12-09T14:55:11.284100,0.000,0.000,0.000
2025-12-09T14:55:12.387796,0.000,0.000,0.000
2025-12-09T14:55:13.419675,0.000,0.000,0.000
2025-12-09T14:55:14.441248,0.000,0.000,0.000
2025-12-09T14:55:15.467102,0.000,0.000,0.000
2025-12-09T14:55:16.487377,0.000,0.000,0.000
2025-12-09T14:55:17.383793,0.000,0.000,0.000
2025-12-09T14:55:18.959302,0.000,0.000,0.000
2025-12-09T14:55:19.778509,0.000,0.000,0.000
2025-12-09T14:55:20.579821,0.000,0.000,0.000
2025-12-09T14:55:21.450007,0.000,0.000,0.000
2025-12-09T14:55:22.473578,0.000,0.000,0.000
2025-12-09T14:55:23.657851,0.000,0.000,0.000
2025-12-09T14:55:24.518966,0.000,0.000,0.000
2025-12-09T14:55:25.533527,0.000,0.000,0.000
2025-12-09T14:55:26.541925,0.000,0.000,0.000
2025-12-09T14:55:27.576320,0.000,0.000,0.000
2025-12-09T14:55:28.774698,0.000,0.000,0.000
2025-12-09T14:55:29.798843,0.000,0.000,0.000
2025-12-09T14:55:30.618470,0.000,0.000,0.000
2025-12-09T14:55:31.855879,0.000,0.000,0.000
2025-12-09T14:55:32.870178,0.000,0.000,0.000
2025-12-09T14:55:33.916272,0.000,0.000,0.000
2025-12-09T14:55:34.694739,0.000,0.000,0.000
2025-12-09T14:55:35.734446,0.000,0.000,0.000
2025-12-09T14:55:36.729660,0.000,0.000,0.000
2025-12-09T14:55:37.756289,0.000,0.000,0.000
2025-12-09T14:55:38.809499,0.000,0.000,0.000
2025-12-09T14:55:39.832493,0.000,0.000,0.000
2025-12-09T14:55:40.859477,0.000,0.000,0.000
2025-12-09T14:55:41.884799,0.000,0.000,0.000
2025-12-09T14:55:42.835797,0.000,0.000,0.000
2025-12-09T14:55:43.846035,0.000,0.000,0.000
2025-12-09T14:55:44.962044,0.000,0.000,0.000
2025-12-09T14:55:45.900653,0.000,0.000,0.000
2025-12-09T14:55:46.915857,0.000,0.000,0.000
2025-12-09T14:55:48.026256,0.000,0.000,0.000
2025-12-09T14:55:48.945513,0.000,0.000,0.000
2025-12-09T14:55:50.075363,0.000,0.000,0.000
2025-12-09T14:55:51.095429,0.000,0.000,0.000
2025-12-09T14:55:52.011361,0.000,0.000,0.000
2025-12-09T14:55:53.146048,0.000,0.000,0.000
2025-12-09T14:55:54.170000,0.000,0.000,0.000
2025-12-09T14:55:55.196250,0.000,0.000,0.000
2025-12-09T14:55:56.217167,0.000,0.000,0.000
2025-12-09T14:55:57.101268,0.000,0.000,0.000
2025-12-09T14:55:58.270683,0.000,0.000,0.000
2025-12-09T14:55:59.292130,0.000,0.000,0.000
2025-12-09T14:56:00.145479,0.000,0.000,0.000
2025-12-09T14:56:01.149903,0.000,0.000,0.000
2025-12-09T14:56:02.360980,0.000,0.000,0.000
2025-12-09T14:56:03.199990,0.000,0.000,0.000
2025-12-09T14:56:04.208146,0.000,0.000,0.000
2025-12-09T14:56:05.236388,0.000,0.000,0.000
2025-12-09T14:56:06.460231,0.000,0.000,0.000
2025-12-09T14:56:07.477878,0.000,0.000,0.000
2025-12-09T14:56:08.286236,0.000,0.000,0.000
2025-12-09T14:56:09.320692,0.000,0.000,0.000
2025-12-09T14:56:10.320956,0.000,0.000,0.000
2025-12-09T14:56:11.374339,0.000,0.000,0.000
2025-12-09T14:56:12.368781,0.000,0.000,0.000
2025-12-09T14:56:13.373378,0.000,0.000,0.000
2025-12-09T14:56:14.387410,0.000,0.000,0.000
2025-12-09T14:56:15.410614,0.000,0.000,0.000
2025-12-09T14:56:16.490758,0.000,0.000,0.000
2025-12-09T14:56:17.457786,0.000,0.000,0.000
2025-12-09T14:56:18.472107,0.000,0.000,0.000
2025-12-09T14:56:19.486043,0.000,0.000,0.000
2025-12-09T14:56:20.514628,0.000,0.000,0.000
2025-12-09T14:56:21.613556,0.000,0.000,0.000
2025-12-09T14:56:22.537428,0.000,0.000,0.000
2025-12-09T14:56:23.665328,0.000,0.000,0.000
2025-12-09T14:56:24.684468,0.000,0.000,0.000
2025-12-09T14:56:25.609346,0.000,0.000,0.000
2025-12-09T14:56:26.608156,0.000,0.000,0.000
2025-12-09T14:56:27.627164,0.000,0.000,0.000
2025-12-09T14:56:28.779796,0.000,0.000,0.000
2025-12-09T14:56:29.804804,0.000,0.000,0.000
2025-12-09T14:56:30.839609,0.000,0.000,0.000
2025-12-09T14:56:32.056544,0.000,0.000,0.000
2025-12-09T14:56:33.087410,0.000,0.000,0.000
2025-12-09T14:56:34.137083,0.000,0.000,0.000
2025-12-09T14:56:34.932819,0.000,0.000,0.000
2025-12-09T14:56:35.949131,0.000,0.000,0.000
2025-12-09T14:56:36.979246,0.000,0.000,0.000
2025-12-09T14:56:37.995580,0.000,0.000,0.000
2025-12-09T14:56:39.022571,0.000,0.000,0.000
2025-12-09T14:56:40.042450,0.000,0.000,0.000
2025-12-09T14:56:41.073318,0.000,0.000,0.000
2025-12-09T14:56:42.091457,0.000,0.000,0.000
2025-12-09T14:56:43.121682,0.000,0.000,0.000
2025-12-09T14:56:44.139267,0.000,0.000,0.000
2025-12-09T14:56:45.169924,0.000,0.000,0.000
2025-12-09T14:56:46.184807,0.000,0.000,0.000
2025-12-09T14:56:47.217989,0.000,0.000,0.000
2025-12-09T14:56:48.236748,0.000,0.000,0.000
2025-12-09T14:56:49.264151,0.000,0.000,0.000
2025-12-09T14:56:50.283567,0.000,0.000,0.000
2025-12-09T14:56:51.307085,0.000,0.000,0.000
2025-12-09T14:56:52.330141,0.000,0.000,0.000
2025-12-09T14:56:53.355774,0.000,0.000,0.000
2025-12-09T14:56:54.376723,0.000,0.000,0.000
2025-12-09T14:56:55.127159,0.000,0.000,0.000
2025-12-09T14:56:56.433682,0.000,0.000,0.000
2025-12-09T14:56:57.258013,0.000,0.000,0.000
2025-12-09T14:56:58.272262,0.000,0.000,0.000
2025-12-09T14:56:59.506783,0.000,0.000,0.000
2025-12-09T14:57:00.241210,0.000,0.000,0.000
2025-12-09T14:57:01.346093,0.000,0.000,0.000
2025-12-09T14:57:02.365654,0.000,0.000,0.000
2025-12-09T14:57:03.601590,0.000,0.000,0.000
2025-12-09T14:57:04.441578,0.000,0.000,0.000
2025-12-09T14:57:05.443188,0.000,0.000,0.000
2025-12-09T14:57:06.338289,0.000,0.000,0.000
2025-12-09T14:57:07.555500,0.000,0.000,0.000
2025-12-09T14:57:08.372938,0.000,0.000,0.000
2025-12-09T14:57:09.540962,0.000,0.000,0.000
2025-12-09T14:57:10.423873,0.000,0.000,0.000
2025-12-09T14:57:11.422091,0.000,0.000,0.000
2025-12-09T14:57:12.504887,0.000,0.000,0.000
2025-12-09T14:57:13.629589,0.000,0.000,0.000
2025-12-09T14:57:14.661133,0.000,0.000,0.000
2025-12-09T14:57:15.682629,0.000,0.000,0.000
2025-12-09T14:57:16.508119,0.000,0.000,0.000
2025-12-09T14:57:17.728381,0.000,0.000,0.000
2025-12-09T14:57:18.545370,0.000,0.000,0.000
2025-12-09T14:57:19.778871,0.000,0.000,0.000
2025-12-09T14:57:20.595863,0.000,0.000,0.000
2025-12-09T14:57:21.620418,0.000,0.000,0.000
2025-12-09T14:57:22.745375,0.000,0.000,0.000
2025-12-09T14:57:23.670363,0.000,0.000,0.000
2025-12-09T14:57:24.791966,0.000,0.000,0.000
2025-12-09T14:57:25.654025,0.000,0.000,0.000
2025-12-09T14:57:26.739300,0.000,0.000,0.000
2025-12-09T14:57:27.765547,0.000,0.000,0.000
2025-12-09T14:57:28.789852,0.000,0.000,0.000
2025-12-09T14:57:29.745655,0.007,0.000,0.007
2025-12-09T14:57:30.764003,0.004,0.000,0.011
2025-12-09T14:57:31.859891,0.000,0.000,0.011
2025-12-09T14:57:32.797785,0.000,0.000,0.011
2025-12-09T14:57:33.907951,0.000,0.000,0.011
2025-12-09T14:57:34.823924,0.000,0.000,0.011
2025-12-09T14:57:35.955128,0.000,0.000,0.011
2025-12-09T14:57:36.979879,0.000,0.000,0.011
2025-12-09T14:57:37.871710,0.000,0.000,0.011
2025-12-09T14:57:38.905539,0.000,0.000,0.011
2025-12-09T14:57:39.911367,0.013,0.014,0.024
2025-12-09T14:57:40.941763,0.002,0.014,0.027
2025-12-09T14:57:41.957892,0.000,0.014,0.027
2025-12-09T14:57:43.122010,0.000,0.014,0.027
2025-12-09T14:57:43.992624,0.000,0.014,0.027
2025-12-09T14:57:45.046308,0.009,0.014,0.036
2025-12-09T14:57:46.027033,0.002,0.014,0.038
2025-12-09T14:57:47.045096,0.000,0.014,0.038
2025-12-09T14:57:48.116935,0.000,0.014,0.038
2025-12-09T14:57:49.075809,0.000,0.014,0.038
2025-12-09T14:57:50.096474,0.000,0.014,0.038
2025-12-09T14:57:51.316311,0.000,0.014,0.038
2025-12-09T14:57:52.137798,0.000,0.014,0.038
2025-12-09T14:57:53.152215,0.000,0.014,0.038
2025-12-09T14:57:54.385920,0.000,0.014,0.038
2025-12-09T14:57:55.209902,0.000,0.014,0.038
2025-12-09T14:57:56.230302,0.000,0.014,0.038
2025-12-09T14:57:57.217476,0.000,0.014,0.038
2025-12-09T14:57:58.273686,0.000,0.014,0.038
2025-12-09T14:57:59.298674,0.000,0.014,0.038
2025-12-09T14:58:00.283324,0.000,0.014,0.038
2025-12-09T14:58:01.349993,0.000,0.014,0.038
2025-12-09T14:58:02.380874,0.000,0.014,0.038
2025-12-09T14:58:03.333807,0.000,0.014,0.038
2025-12-09T14:58:04.419531,0.000,0.014,0.038
2025-12-09T14:58:05.356505,0.000,0.014,0.038
2025-12-09T14:58:06.467331,0.000,0.014,0.038
2025-12-09T14:58:07.492682,0.000,0.014,0.038
2025-12-09T14:58:08.418669,0.000,0.014,0.038
2025-12-09T14:58:09.445132,0.000,0.014,0.038
2025-12-09T14:58:10.464521,0.000,0.014,0.038
2025-12-09T14:58:11.590306,0.000,0.014,0.038
2025-12-09T14:58:12.612344,0.000,0.014,0.038
2025-12-09T14:58:13.510433,0.000,0.014,0.038
2025-12-09T14:58:14.533495,0.000,0.014,0.038
2025-12-09T14:58:15.556214,0.000,0.014,0.038
2025-12-09T14:58:16.725279,0.000,0.014,0.038
2025-12-09T14:59:37.988379,0.000,0.014,0.038
2025-12-09T14:59:39.044600,0.000,0.014,0.038
2025-12-09T14:59:40.064779,0.000,0.014,0.038
2025-12-09T14:59:41.082568,0.000,0.014,0.038
2025-12-09T14:59:42.313111,0.000,0.014,0.038
2025-12-09T14:59:43.133195,0.000,0.014,0.038
2025-12-09T14:59:44.089145,0.000,0.014,0.038
2025-12-09T14:59:45.112936,0.000,0.014,0.038
2025-12-09T14:59:46.207757,0.000,0.014,0.038
2025-12-09T14:59:47.148563,0.000,0.014,0.038
2025-12-09T14:59:48.183892,0.000,0.014,0.038
2025-12-09T14:59:49.190702,0.000,0.014,0.038
2025-12-09T14:59:50.214160,0.000,0.014,0.038
2025-12-09T14:59:51.230889,0.000,0.014,0.038
2025-12-09T14:59:52.355012,0.000,0.014,0.038
2025-12-09T14:59:53.382355,0.000,0.014,0.038
2025-12-09T14:59:54.398780,0.000,0.014,0.038
2025-12-09T15:00:23.711709,0.000,0.014,0.038
2025-12-09T15:00:24.919151,0.000,0.014,0.038
2025-12-09T15:00:25.938797,0.000,0.014,0.038
2025-12-09T15:00:26.777970,0.000,0.014,0.038
2025-12-09T15:00:27.986150,0.000,0.014,0.038
2025-12-09T15:00:28.811239,0.000,0.014,0.038
2025-12-09T15:00:30.033025,0.000,0.014,0.038
2025-12-09T15:00:30.862415,0.000,0.014,0.038
2025-12-09T15:00:32.080439,0.000,0.014,0.038
